start_time,end_time,initial_label,sensor_events,activities
2011-12-02 12:20:40,2011-12-02 12:21:09,Toilet Flush,"[{'state': 'st(Bathroom-ToiletFlush, 12:20, 12:21)', 'start_time': Timestamp('2011-12-02 12:20:40'), 'end_time': Timestamp('2011-12-02 12:21:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 12:20, 12:20)', 'start_time': Timestamp('2011-12-02 12:20:41'), 'end_time': Timestamp('2011-12-02 12:20:46'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-CabinetDoorOpen, 12:21, 12:21)', 'start_time': Timestamp('2011-12-02 12:21:02'), 'end_time': Timestamp('2011-12-02 12:21:06'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-02 12:20:41,2011-12-02 12:20:46,Hand Washing,"[{'state': 'st(Bathroom-ToiletFlush, 12:20, 12:21)', 'start_time': Timestamp('2011-12-02 12:20:40'), 'end_time': Timestamp('2011-12-02 12:21:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 12:20, 12:20)', 'start_time': Timestamp('2011-12-02 12:20:41'), 'end_time': Timestamp('2011-12-02 12:20:46'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-02 12:21:19,2011-12-02 12:25:40,Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 12:21, 12:25)', 'start_time': Timestamp('2011-12-02 12:21:19'), 'end_time': Timestamp('2011-12-02 12:25:40'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-02 12:27:47,2011-12-02 12:28:03,Cupboard Access,"[{'state': 'st(Kitchen-CupboardDoorOpen, 12:27, 12:28)', 'start_time': Timestamp('2011-12-02 12:27:47'), 'end_time': Timestamp('2011-12-02 12:28:03'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-02 12:28:45,2011-12-02 12:29:02,Fridge Access,"[{'state': 'st(Kitchen-FridgeDoorOpen, 12:28, 12:29)', 'start_time': Timestamp('2011-12-02 12:28:45'), 'end_time': Timestamp('2011-12-02 12:29:02'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-02 12:29:08,2011-12-02 12:31:50,Toasting,"[{'state': 'st(Kitchen-ToasterOn, 12:29, 12:31)', 'start_time': Timestamp('2011-12-02 12:29:08'), 'end_time': Timestamp('2011-12-02 12:31:50'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:29, 12:31)', 'start_time': Timestamp('2011-12-02 12:29:25'), 'end_time': Timestamp('2011-12-02 12:31:10'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-02 12:29:25,2011-12-02 12:31:10,Microwaving,"[{'state': 'st(Kitchen-ToasterOn, 12:29, 12:31)', 'start_time': Timestamp('2011-12-02 12:29:08'), 'end_time': Timestamp('2011-12-02 12:31:50'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:29, 12:31)', 'start_time': Timestamp('2011-12-02 12:29:25'), 'end_time': Timestamp('2011-12-02 12:31:10'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-02 12:37:47,2011-12-02 14:46:29,Seating,"[{'state': 'st(Living-SeatOccupied, 12:37, 14:46)', 'start_time': Timestamp('2011-12-02 12:37:47'), 'end_time': Timestamp('2011-12-02 14:46:29'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 14:46:59,2011-12-02 14:47:08,Fridge Access,"[{'state': 'st(Kitchen-FridgeDoorOpen, 14:46, 14:47)', 'start_time': Timestamp('2011-12-02 14:46:59'), 'end_time': Timestamp('2011-12-02 14:47:08'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-02 14:47:18,2011-12-02 15:05:06,Cooking,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:47, 15:05)', 'start_time': Timestamp('2011-12-02 14:47:18'), 'end_time': Timestamp('2011-12-02 15:05:06'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:47, 14:50)', 'start_time': Timestamp('2011-12-02 14:47:22'), 'end_time': Timestamp('2011-12-02 14:50:19'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:56, 14:56)', 'start_time': Timestamp('2011-12-02 14:56:44'), 'end_time': Timestamp('2011-12-02 14:56:49'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:59, 14:59)', 'start_time': Timestamp('2011-12-02 14:59:11'), 'end_time': Timestamp('2011-12-02 14:59:15'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-02 14:47:22,2011-12-02 14:50:19,Microwaving,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:47, 15:05)', 'start_time': Timestamp('2011-12-02 14:47:18'), 'end_time': Timestamp('2011-12-02 15:05:06'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:47, 14:50)', 'start_time': Timestamp('2011-12-02 14:47:22'), 'end_time': Timestamp('2011-12-02 14:50:19'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing lunch']
2011-12-02 14:56:44,2011-12-02 14:59:15,Fridge Access,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:47, 15:05)', 'start_time': Timestamp('2011-12-02 14:47:18'), 'end_time': Timestamp('2011-12-02 15:05:06'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:56, 14:56)', 'start_time': Timestamp('2011-12-02 14:56:44'), 'end_time': Timestamp('2011-12-02 14:56:49'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:59, 14:59)', 'start_time': Timestamp('2011-12-02 14:59:11'), 'end_time': Timestamp('2011-12-02 14:59:15'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-02 15:24:05,2011-12-02 15:55:12,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 15:24, 15:55)', 'start_time': Timestamp('2011-12-02 15:24:05'), 'end_time': Timestamp('2011-12-02 15:55:12'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 15:56:02,2011-12-02 15:57:55,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:56, 15:57)', 'start_time': Timestamp('2011-12-02 15:56:02'), 'end_time': Timestamp('2011-12-02 15:57:55'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-02 15:57:56,2011-12-02 16:36:05,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 15:57, 16:36)', 'start_time': Timestamp('2011-12-02 15:57:56'), 'end_time': Timestamp('2011-12-02 16:36:05'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 16:47:27,2011-12-02 16:47:55,Using Bathroom Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 16:47, 16:47)', 'start_time': Timestamp('2011-12-02 16:47:27'), 'end_time': Timestamp('2011-12-02 16:47:55'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 16:47, 19:39)', 'start_time': Timestamp('2011-12-02 16:47:39'), 'end_time': Timestamp('2011-12-02 19:39:08'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 16:47:39,2011-12-02 19:39:08,Seating in Living Room,"[{'state': 'st(Bathroom-ToiletFlush, 16:47, 16:47)', 'start_time': Timestamp('2011-12-02 16:47:27'), 'end_time': Timestamp('2011-12-02 16:47:55'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 16:47, 19:39)', 'start_time': Timestamp('2011-12-02 16:47:39'), 'end_time': Timestamp('2011-12-02 19:39:08'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 19:40:44,2011-12-02 19:40:50,Using Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:40, 19:40)', 'start_time': Timestamp('2011-12-02 19:40:44'), 'end_time': Timestamp('2011-12-02 19:40:50'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-02 19:41:14,2011-12-02 21:26:09,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 19:41, 21:26)', 'start_time': Timestamp('2011-12-02 19:41:14'), 'end_time': Timestamp('2011-12-02 21:26:09'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-02 21:46:31,2011-12-03 01:41:08,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 21:46, 01:41)', 'start_time': Timestamp('2011-12-02 21:46:31'), 'end_time': Timestamp('2011-12-03 01:41:08'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-03 01:47:02,2011-12-03 11:56:20,Sleeping in Bedroom,"[{'state': 'st(Bedroom-BedOccupied, 01:47, 11:56)', 'start_time': Timestamp('2011-12-03 01:47:02'), 'end_time': Timestamp('2011-12-03 11:56:20'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-03 11:59:15,2011-12-03 11:59:45,Using Bathroom Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 11:59, 11:59)', 'start_time': Timestamp('2011-12-03 11:59:15'), 'end_time': Timestamp('2011-12-03 11:59:45'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:59, 11:59)', 'start_time': Timestamp('2011-12-03 11:59:33'), 'end_time': Timestamp('2011-12-03 11:59:36'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:59, 12:01)', 'start_time': Timestamp('2011-12-03 11:59:42'), 'end_time': Timestamp('2011-12-03 12:01:34'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-03 11:59:33,2011-12-03 11:59:36,Using Bathroom Cabinet,"[{'state': 'st(Bathroom-ToiletFlush, 11:59, 11:59)', 'start_time': Timestamp('2011-12-03 11:59:15'), 'end_time': Timestamp('2011-12-03 11:59:45'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:59, 11:59)', 'start_time': Timestamp('2011-12-03 11:59:33'), 'end_time': Timestamp('2011-12-03 11:59:36'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-03 11:59:42,2011-12-03 12:01:34,Using Bathroom Basin,"[{'state': 'st(Bathroom-ToiletFlush, 11:59, 11:59)', 'start_time': Timestamp('2011-12-03 11:59:15'), 'end_time': Timestamp('2011-12-03 11:59:45'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:59, 12:01)', 'start_time': Timestamp('2011-12-03 11:59:42'), 'end_time': Timestamp('2011-12-03 12:01:34'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-03 12:03:36,2011-12-03 12:06:26,Taking Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 12:03, 12:06)', 'start_time': Timestamp('2011-12-03 12:03:36'), 'end_time': Timestamp('2011-12-03 12:06:26'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-03 12:10:35,2011-12-03 12:13:51,Using Toaster,"[{'state': 'st(Kitchen-ToasterOn, 12:10, 12:13)', 'start_time': Timestamp('2011-12-03 12:10:35'), 'end_time': Timestamp('2011-12-03 12:13:51'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:10, 12:10)', 'start_time': Timestamp('2011-12-03 12:10:42'), 'end_time': Timestamp('2011-12-03 12:10:51'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:10, 12:11)', 'start_time': Timestamp('2011-12-03 12:10:55'), 'end_time': Timestamp('2011-12-03 12:11:16'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 12:11, 12:13)', 'start_time': Timestamp('2011-12-03 12:11:36'), 'end_time': Timestamp('2011-12-03 12:13:58'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-03 12:10:42,2011-12-03 12:10:51,Opening Cupboard,"[{'state': 'st(Kitchen-ToasterOn, 12:10, 12:13)', 'start_time': Timestamp('2011-12-03 12:10:35'), 'end_time': Timestamp('2011-12-03 12:13:51'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:10, 12:10)', 'start_time': Timestamp('2011-12-03 12:10:42'), 'end_time': Timestamp('2011-12-03 12:10:51'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-03 12:10:55,2011-12-03 12:11:16,Using Fridge,"[{'state': 'st(Kitchen-ToasterOn, 12:10, 12:13)', 'start_time': Timestamp('2011-12-03 12:10:35'), 'end_time': Timestamp('2011-12-03 12:13:51'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:10, 12:11)', 'start_time': Timestamp('2011-12-03 12:10:55'), 'end_time': Timestamp('2011-12-03 12:11:16'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-03 12:11:36,2011-12-03 12:13:58,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 12:10, 12:13)', 'start_time': Timestamp('2011-12-03 12:10:35'), 'end_time': Timestamp('2011-12-03 12:13:51'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:11, 12:13)', 'start_time': Timestamp('2011-12-03 12:11:36'), 'end_time': Timestamp('2011-12-03 12:13:58'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-03 12:21:30,2011-12-03 13:28:36,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 12:21, 13:28)', 'start_time': Timestamp('2011-12-03 12:21:30'), 'end_time': Timestamp('2011-12-03 13:28:36'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-03 13:29:22,2011-12-03 13:29:32,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 13:29, 13:29)', 'start_time': Timestamp('2011-12-03 13:29:22'), 'end_time': Timestamp('2011-12-03 13:29:32'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-03 13:29:48,2011-12-03 14:01:20,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 13:29, 14:01)', 'start_time': Timestamp('2011-12-03 13:29:48'), 'end_time': Timestamp('2011-12-03 14:01:20'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]","['personal care', 'relaxing on couch']"
2011-12-03 14:11:10,2011-12-03 14:14:43,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 14:11, 14:14)', 'start_time': Timestamp('2011-12-03 14:11:10'), 'end_time': Timestamp('2011-12-03 14:14:43'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-03 14:18:11,2011-12-03 17:48:37,Entering House,"[{'state': 'st(Entrance-MainDoorOpen, 14:18, 14:18)', 'start_time': Timestamp('2011-12-03 14:18:11'), 'end_time': Timestamp('2011-12-03 14:18:23'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 17:48, 17:48)', 'start_time': Timestamp('2011-12-03 17:48:33'), 'end_time': Timestamp('2011-12-03 17:48:37'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-03 17:50:14,2011-12-03 20:37:41,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 17:50, 20:37)', 'start_time': Timestamp('2011-12-03 17:50:14'), 'end_time': Timestamp('2011-12-03 20:37:41'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-03 20:37:49,2011-12-03 20:38:07,Entering House,"[{'state': 'st(Entrance-MainDoorOpen, 20:37, 20:38)', 'start_time': Timestamp('2011-12-03 20:37:49'), 'end_time': Timestamp('2011-12-03 20:38:07'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['relaxing on couch']
2011-12-03 20:38:15,2011-12-03 23:53:24,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 20:38, 23:53)', 'start_time': Timestamp('2011-12-03 20:38:15'), 'end_time': Timestamp('2011-12-03 23:53:24'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-03 23:54:51,2011-12-03 23:55:21,Flushing Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 23:54, 23:55)', 'start_time': Timestamp('2011-12-03 23:54:51'), 'end_time': Timestamp('2011-12-03 23:55:21'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 23:55, 03:16)', 'start_time': Timestamp('2011-12-03 23:55:18'), 'end_time': Timestamp('2011-12-04 03:16:13'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-03 23:55:18,2011-12-04 03:16:13,Sitting in Living Room,"[{'state': 'st(Bathroom-ToiletFlush, 23:54, 23:55)', 'start_time': Timestamp('2011-12-03 23:54:51'), 'end_time': Timestamp('2011-12-03 23:55:21'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 23:55, 03:16)', 'start_time': Timestamp('2011-12-03 23:55:18'), 'end_time': Timestamp('2011-12-04 03:16:13'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 03:19:17,2011-12-04 12:37:49,Bed Rest,"[{'state': 'st(Bedroom-BedOccupied, 03:19, 12:37)', 'start_time': Timestamp('2011-12-04 03:19:17'), 'end_time': Timestamp('2011-12-04 12:37:49'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-04 12:45:44,2011-12-04 12:46:15,Toilet Use,"[{'state': 'st(Bathroom-ToiletFlush, 12:45, 12:46)', 'start_time': Timestamp('2011-12-04 12:45:44'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 12:46, 12:46)', 'start_time': Timestamp('2011-12-04 12:46:11'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-04 12:46:11,2011-12-04 12:46:15,Cabinet Access,"[{'state': 'st(Bathroom-ToiletFlush, 12:45, 12:46)', 'start_time': Timestamp('2011-12-04 12:45:44'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 12:46, 12:46)', 'start_time': Timestamp('2011-12-04 12:46:11'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-04 12:46:20,2011-12-04 12:47:28,Basin Use,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:46, 12:47)', 'start_time': Timestamp('2011-12-04 12:46:20'), 'end_time': Timestamp('2011-12-04 12:47:28'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-04 12:50:56,2011-12-04 12:54:55,Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 12:50, 12:54)', 'start_time': Timestamp('2011-12-04 12:50:56'), 'end_time': Timestamp('2011-12-04 12:54:55'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-04 12:56:08,2011-12-04 12:56:20,Fridge Access,"[{'state': 'st(Kitchen-FridgeDoorOpen, 12:56, 12:56)', 'start_time': Timestamp('2011-12-04 12:56:08'), 'end_time': Timestamp('2011-12-04 12:56:20'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-04 12:56:21,2011-12-04 12:56:33,Cupboard Access,"[{'state': 'st(Kitchen-CupboardDoorOpen, 12:56, 12:56)', 'start_time': Timestamp('2011-12-04 12:56:21'), 'end_time': Timestamp('2011-12-04 12:56:33'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-04 12:56:43,2011-12-04 12:58:48,Microwave Use,"[{'state': 'st(Kitchen-MicrowaveOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:43'), 'end_time': Timestamp('2011-12-04 12:58:48'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-ToasterOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:47'), 'end_time': Timestamp('2011-12-04 12:58:37'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}]",['preparing breakfast']
2011-12-04 12:56:47,2011-12-04 12:58:37,Toaster Use,"[{'state': 'st(Kitchen-MicrowaveOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:43'), 'end_time': Timestamp('2011-12-04 12:58:48'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-ToasterOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:47'), 'end_time': Timestamp('2011-12-04 12:58:37'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}]",['preparing breakfast']
2011-12-04 13:00:53,2011-12-04 13:58:10,Seating,"[{'state': 'st(Living-SeatOccupied, 13:00, 13:58)', 'start_time': Timestamp('2011-12-04 13:00:53'), 'end_time': Timestamp('2011-12-04 13:58:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 14:11:50,2011-12-04 16:31:01,Entrance Access,"[{'state': 'st(Entrance-MainDoorOpen, 14:11, 14:11)', 'start_time': Timestamp('2011-12-04 14:11:50'), 'end_time': Timestamp('2011-12-04 14:11:54'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 16:30, 16:31)', 'start_time': Timestamp('2011-12-04 16:30:57'), 'end_time': Timestamp('2011-12-04 16:31:01'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-04 16:34:00,2011-12-04 17:25:39,Seating,"[{'state': 'st(Living-SeatOccupied, 16:34, 17:25)', 'start_time': Timestamp('2011-12-04 16:34:00'), 'end_time': Timestamp('2011-12-04 17:25:39'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
