start_time,end_time,initial_label,sensor_events,activities
2011-12-04 03:19:17,2011-12-04 12:37:49,Sleeping,"[{'state': 'st(Bedroom-BedOccupied, 03:19, 12:37)', 'start_time': Timestamp('2011-12-04 03:19:17'), 'end_time': Timestamp('2011-12-04 12:37:49'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-04 12:45:44,2011-12-04 12:47:28,Personal Care,"[{'state': 'st(Bathroom-ToiletFlush, 12:45, 12:46)', 'start_time': Timestamp('2011-12-04 12:45:44'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 12:46, 12:46)', 'start_time': Timestamp('2011-12-04 12:46:11'), 'end_time': Timestamp('2011-12-04 12:46:15'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 12:46, 12:47)', 'start_time': Timestamp('2011-12-04 12:46:20'), 'end_time': Timestamp('2011-12-04 12:47:28'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-04 12:50:56,2011-12-04 12:54:55,Showering,"[{'state': 'st(Bathroom-NearBathroomShower, 12:50, 12:54)', 'start_time': Timestamp('2011-12-04 12:50:56'), 'end_time': Timestamp('2011-12-04 12:54:55'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-04 12:56:08,2011-12-04 12:58:37,Preparing Lunch,"[{'state': 'st(Kitchen-FridgeDoorOpen, 12:56, 12:56)', 'start_time': Timestamp('2011-12-04 12:56:08'), 'end_time': Timestamp('2011-12-04 12:56:20'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:56, 12:56)', 'start_time': Timestamp('2011-12-04 12:56:21'), 'end_time': Timestamp('2011-12-04 12:56:33'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:43'), 'end_time': Timestamp('2011-12-04 12:58:48'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-ToasterOn, 12:56, 12:58)', 'start_time': Timestamp('2011-12-04 12:56:47'), 'end_time': Timestamp('2011-12-04 12:58:37'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}]",['preparing breakfast']
2011-12-04 13:00:53,2011-12-04 13:58:10,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 13:00, 13:58)', 'start_time': Timestamp('2011-12-04 13:00:53'), 'end_time': Timestamp('2011-12-04 13:58:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 14:11:50,2011-12-04 16:31:01,Leaving Home,"[{'state': 'st(Entrance-MainDoorOpen, 14:11, 14:11)', 'start_time': Timestamp('2011-12-04 14:11:50'), 'end_time': Timestamp('2011-12-04 14:11:54'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 16:30, 16:31)', 'start_time': Timestamp('2011-12-04 16:30:57'), 'end_time': Timestamp('2011-12-04 16:31:01'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-04 16:34:00,2011-12-04 17:25:39,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 16:34, 17:25)', 'start_time': Timestamp('2011-12-04 16:34:00'), 'end_time': Timestamp('2011-12-04 17:25:39'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 17:27:03,2011-12-04 17:27:08,Preparing Lunch,"[{'state': 'st(Kitchen-FridgeDoorOpen, 17:27, 17:27)', 'start_time': Timestamp('2011-12-04 17:27:03'), 'end_time': Timestamp('2011-12-04 17:27:08'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-04 17:27:16,2011-12-04 17:43:56,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 17:27, 17:43)', 'start_time': Timestamp('2011-12-04 17:27:16'), 'end_time': Timestamp('2011-12-04 17:43:56'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 17:45:15,2011-12-04 17:45:19,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 17:45, 17:45)', 'start_time': Timestamp('2011-12-04 17:45:15'), 'end_time': Timestamp('2011-12-04 17:45:19'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-04 18:08:28,2011-12-04 18:57:52,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 18:08, 18:57)', 'start_time': Timestamp('2011-12-04 18:08:28'), 'end_time': Timestamp('2011-12-04 18:57:52'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 18:59:53,2011-12-04 18:59:59,snacking,"[{'state': 'st(Kitchen-FridgeDoorOpen, 18:59, 18:59)', 'start_time': Timestamp('2011-12-04 18:59:53'), 'end_time': Timestamp('2011-12-04 18:59:59'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-04 19:00:04,2011-12-04 22:20:59,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 19:00, 22:20)', 'start_time': Timestamp('2011-12-04 19:00:04'), 'end_time': Timestamp('2011-12-04 22:20:59'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 22:22:19,2011-12-05 01:28:09,sleeping,"[{'state': 'st(Living-SeatOccupied, 22:22, 01:28)', 'start_time': Timestamp('2011-12-04 22:22:19'), 'end_time': Timestamp('2011-12-05 01:28:09'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 01:31:34,2011-12-05 01:31:39,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 01:31, 01:31)', 'start_time': Timestamp('2011-12-05 01:31:34'), 'end_time': Timestamp('2011-12-05 01:31:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 01:35:10,2011-12-05 11:48:55,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 01:35, 11:48)', 'start_time': Timestamp('2011-12-05 01:35:10'), 'end_time': Timestamp('2011-12-05 11:48:55'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-05 11:53:01,2011-12-05 11:57:55,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 11:53, 11:53)', 'start_time': Timestamp('2011-12-05 11:53:01'), 'end_time': Timestamp('2011-12-05 11:53:31'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:57, 11:57)', 'start_time': Timestamp('2011-12-05 11:57:47'), 'end_time': Timestamp('2011-12-05 11:57:55'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 12:01:23,2011-12-05 12:08:56,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 12:01, 12:08)', 'start_time': Timestamp('2011-12-05 12:01:23'), 'end_time': Timestamp('2011-12-05 12:08:56'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-05 12:14:49,2011-12-05 12:17:58,preparing breakfast,"[{'state': 'st(Kitchen-CupboardDoorOpen, 12:14, 12:14)', 'start_time': Timestamp('2011-12-05 12:14:49'), 'end_time': Timestamp('2011-12-05 12:14:55'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:14, 12:15)', 'start_time': Timestamp('2011-12-05 12:14:58'), 'end_time': Timestamp('2011-12-05 12:15:29'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-ToasterOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:45'), 'end_time': Timestamp('2011-12-05 12:17:41'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:55'), 'end_time': Timestamp('2011-12-05 12:17:58'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:16, 12:16)', 'start_time': Timestamp('2011-12-05 12:16:02'), 'end_time': Timestamp('2011-12-05 12:16:06'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-05 12:26:37,2011-12-05 14:26:46,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 12:26, 14:26)', 'start_time': Timestamp('2011-12-05 12:26:37'), 'end_time': Timestamp('2011-12-05 14:26:46'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 14:28:36,2011-12-05 14:28:42,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 14:28, 14:28)', 'start_time': Timestamp('2011-12-05 14:28:36'), 'end_time': Timestamp('2011-12-05 14:28:42'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 14:38:07,2011-12-05 14:55:06,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 14:38, 14:38)', 'start_time': Timestamp('2011-12-05 14:38:07'), 'end_time': Timestamp('2011-12-05 14:38:32'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 14:55, 14:55)', 'start_time': Timestamp('2011-12-05 14:55:00'), 'end_time': Timestamp('2011-12-05 14:55:06'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 14:57:51,2011-12-05 15:11:45,preparing lunch,"[{'state': 'st(Kitchen-FridgeDoorOpen, 14:57, 15:00)', 'start_time': Timestamp('2011-12-05 14:57:51'), 'end_time': Timestamp('2011-12-05 15:00:54'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 15:00, 15:00)', 'start_time': Timestamp('2011-12-05 15:00:10'), 'end_time': Timestamp('2011-12-05 15:00:25'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 15:00, 15:21)', 'start_time': Timestamp('2011-12-05 15:00:55'), 'end_time': Timestamp('2011-12-05 15:21:30'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 15:00, 15:13)', 'start_time': Timestamp('2011-12-05 15:00:58'), 'end_time': Timestamp('2011-12-05 15:13:55'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:11, 15:11)', 'start_time': Timestamp('2011-12-05 15:11:41'), 'end_time': Timestamp('2011-12-05 15:11:45'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-05 15:42:25,2011-12-05 15:44:05,Bathing,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:42, 15:44)', 'start_time': Timestamp('2011-12-05 15:42:25'), 'end_time': Timestamp('2011-12-05 15:44:05'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 15:44:16,2011-12-05 15:45:09,Using Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 15:44, 15:45)', 'start_time': Timestamp('2011-12-05 15:44:16'), 'end_time': Timestamp('2011-12-05 15:45:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:44, 16:02)', 'start_time': Timestamp('2011-12-05 15:44:56'), 'end_time': Timestamp('2011-12-05 16:02:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 15:44:56,2011-12-05 16:02:10,Relaxing on Couch,"[{'state': 'st(Bathroom-ToiletFlush, 15:44, 15:45)', 'start_time': Timestamp('2011-12-05 15:44:16'), 'end_time': Timestamp('2011-12-05 15:45:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:44, 16:02)', 'start_time': Timestamp('2011-12-05 15:44:56'), 'end_time': Timestamp('2011-12-05 16:02:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 16:37:15,2011-12-05 17:14:32,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 16:37, 17:14)', 'start_time': Timestamp('2011-12-05 16:37:15'), 'end_time': Timestamp('2011-12-05 17:14:32'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 17:17:07,2011-12-05 17:17:13,Leaving Home,"[{'state': 'st(Entrance-MainDoorOpen, 17:17, 17:17)', 'start_time': Timestamp('2011-12-05 17:17:07'), 'end_time': Timestamp('2011-12-05 17:17:13'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 18:57:11,2011-12-05 18:57:16,Returning Home,"[{'state': 'st(Entrance-MainDoorOpen, 18:57, 18:57)', 'start_time': Timestamp('2011-12-05 18:57:11'), 'end_time': Timestamp('2011-12-05 18:57:16'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 19:01:42,2011-12-05 19:24:02,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 19:01, 19:24)', 'start_time': Timestamp('2011-12-05 19:01:42'), 'end_time': Timestamp('2011-12-05 19:24:02'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 19:24:11,2011-12-05 19:24:16,Using Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:24, 19:24)', 'start_time': Timestamp('2011-12-05 19:24:11'), 'end_time': Timestamp('2011-12-05 19:24:16'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-05 19:24:22,2011-12-05 20:07:19,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 19:24, 20:07)', 'start_time': Timestamp('2011-12-05 19:24:22'), 'end_time': Timestamp('2011-12-05 20:07:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 20:07:32,2011-12-05 20:07:47,Bathing,"[{'state': 'st(Bathroom-NearBathroomBasin, 20:07, 20:07)', 'start_time': Timestamp('2011-12-05 20:07:32'), 'end_time': Timestamp('2011-12-05 20:07:47'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 20:20:20,2011-12-05 21:06:25,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 20:20, 21:06)', 'start_time': Timestamp('2011-12-05 20:20:20'), 'end_time': Timestamp('2011-12-05 21:06:25'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 21:06:35,2011-12-05 21:07:08,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 21:06, 21:06)', 'start_time': Timestamp('2011-12-05 21:06:35'), 'end_time': Timestamp('2011-12-05 21:06:41'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-ToiletFlush, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:43'), 'end_time': Timestamp('2011-12-05 21:07:08'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:44'), 'end_time': Timestamp('2011-12-05 21:07:00'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 21:07:14,2011-12-06 00:38:24,sleeping,"[{'state': 'st(Living-SeatOccupied, 21:07, 00:38)', 'start_time': Timestamp('2011-12-05 21:07:14'), 'end_time': Timestamp('2011-12-06 00:38:24'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 00:42:37,2011-12-06 10:07:20,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 00:42, 10:07)', 'start_time': Timestamp('2011-12-06 00:42:37'), 'end_time': Timestamp('2011-12-06 10:07:20'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-06 11:08:53,2011-12-06 11:10:09,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 11:08, 11:09)', 'start_time': Timestamp('2011-12-06 11:08:53'), 'end_time': Timestamp('2011-12-06 11:09:26'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:09, 11:09)', 'start_time': Timestamp('2011-12-06 11:09:49'), 'end_time': Timestamp('2011-12-06 11:09:52'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:10, 11:10)', 'start_time': Timestamp('2011-12-06 11:10:06'), 'end_time': Timestamp('2011-12-06 11:10:09'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:10, 11:11)', 'start_time': Timestamp('2011-12-06 11:10:08'), 'end_time': Timestamp('2011-12-06 11:11:45'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 11:12:19,2011-12-06 11:25:57,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 11:12, 11:25)', 'start_time': Timestamp('2011-12-06 11:12:19'), 'end_time': Timestamp('2011-12-06 11:25:57'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-06 11:30:19,2011-12-06 11:32:49,preparing breakfast,"[{'state': 'st(Kitchen-ToasterOn, 11:30, 11:33)', 'start_time': Timestamp('2011-12-06 11:30:19'), 'end_time': Timestamp('2011-12-06 11:33:26'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:30, 11:30)', 'start_time': Timestamp('2011-12-06 11:30:22'), 'end_time': Timestamp('2011-12-06 11:30:46'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:30, 11:31)', 'start_time': Timestamp('2011-12-06 11:30:52'), 'end_time': Timestamp('2011-12-06 11:31:23'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 11:31, 11:32)', 'start_time': Timestamp('2011-12-06 11:31:34'), 'end_time': Timestamp('2011-12-06 11:32:49'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-06 11:39:34,2011-12-06 14:37:50,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 11:39, 14:37)', 'start_time': Timestamp('2011-12-06 11:39:34'), 'end_time': Timestamp('2011-12-06 14:37:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 14:40:53,2011-12-06 14:51:11,preparing lunch,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:40, 14:41)', 'start_time': Timestamp('2011-12-06 14:40:53'), 'end_time': Timestamp('2011-12-06 14:41:14'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 14:41, 15:00)', 'start_time': Timestamp('2011-12-06 14:41:16'), 'end_time': Timestamp('2011-12-06 15:00:58'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:41, 14:51)', 'start_time': Timestamp('2011-12-06 14:41:22'), 'end_time': Timestamp('2011-12-06 14:51:11'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:48, 14:48)', 'start_time': Timestamp('2011-12-06 14:48:47'), 'end_time': Timestamp('2011-12-06 14:48:52'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-06 15:18:35,2011-12-06 15:20:32,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:18, 15:20)', 'start_time': Timestamp('2011-12-06 15:18:35'), 'end_time': Timestamp('2011-12-06 15:20:32'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 15:21:46,2011-12-06 17:11:04,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 15:21, 17:11)', 'start_time': Timestamp('2011-12-06 15:21:46'), 'end_time': Timestamp('2011-12-06 17:11:04'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 17:19:34,2011-12-06 18:06:26,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 17:19, 18:06)', 'start_time': Timestamp('2011-12-06 17:19:34'), 'end_time': Timestamp('2011-12-06 18:06:26'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 18:07:03,2011-12-06 18:07:15,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 18:07, 18:07)', 'start_time': Timestamp('2011-12-06 18:07:03'), 'end_time': Timestamp('2011-12-06 18:07:15'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 18:07:36,2011-12-06 19:22:33,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 18:07, 19:22)', 'start_time': Timestamp('2011-12-06 18:07:36'), 'end_time': Timestamp('2011-12-06 19:22:33'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 19:22:50,2011-12-06 19:22:55,snacking,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:22, 19:22)', 'start_time': Timestamp('2011-12-06 19:22:50'), 'end_time': Timestamp('2011-12-06 19:22:55'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-06 19:25:56,2011-12-06 19:26:20,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 19:25, 19:26)', 'start_time': Timestamp('2011-12-06 19:25:56'), 'end_time': Timestamp('2011-12-06 19:26:20'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 19:40:28,2011-12-07 00:07:38,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 19:40, 00:07)', 'start_time': Timestamp('2011-12-06 19:40:28'), 'end_time': Timestamp('2011-12-07 00:07:38'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 00:07:47,2011-12-07 00:07:57,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 00:07, 00:07)', 'start_time': Timestamp('2011-12-07 00:07:47'), 'end_time': Timestamp('2011-12-07 00:07:57'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 00:08:10,2011-12-07 00:54:50,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 00:08, 00:54)', 'start_time': Timestamp('2011-12-07 00:08:10'), 'end_time': Timestamp('2011-12-07 00:54:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 00:59:56,2011-12-07 10:45:40,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 00:59, 10:45)', 'start_time': Timestamp('2011-12-07 00:59:56'), 'end_time': Timestamp('2011-12-07 10:45:40'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
